signal_date,execution_date,holding_start,sum_weights,cash_weight,turnover,cost,equity_after_cost
2018-04-13,2018-04-16,2018-04-16,1.0,0,0.666667,21.1967,15876.31
2018-04-20,2018-04-23,2018-04-23,1.0,0,1.0,31.7095,15823.03
2018-04-27,2018-04-30,2018-04-30,1.0,0,0.666667,22.4657,16826.78
2018-05-04,2018-05-07,2018-05-07,1.0,0,1.0,33.8096,16870.97
2018-05-11,2018-05-14,2018-05-14,1.0,0,1.0,35.1533,17541.51
2018-05-18,2018-05-21,2018-05-21,1.0,0,0.666667,23.0344,17252.73
2018-05-25,2018-05-29,2018-05-29,1.0,0,0.666667,23.3469,17486.86
2018-06-01,2018-06-04,2018-06-04,1.0,0,1.0,36.1062,18016.98
2018-06-08,2018-06-11,2018-06-11,1.0,0,0.666667,24.8844,18638.44
2018-06-15,2018-06-18,2018-06-18,1.0,0,1.0,38.1499,19036.81
2018-06-22,2018-06-25,2018-06-25,1.0,0,0.333333,12.6808,19008.56
2018-06-29,2018-07-02,2018-07-02,1.0,0,1.0,37.884,18904.14
2018-07-06,2018-07-09,2018-07-09,1.0,0,0.666667,25.3143,18960.43
2018-07-13,2018-07-16,2018-07-16,1.0,0,1.0,39.0802,19501.0
2018-07-20,2018-07-23,2018-07-23,1.0,0,0.666667,26.3216,19714.87
2018-07-27,2018-07-30,2018-07-30,1.0,0,0.666667,26.2043,19627.0
2018-08-03,2018-08-06,2018-08-06,1.0,0,0.666667,26.1234,19566.39
2018-08-10,2018-08-13,2018-08-13,1.0,0,1.0,39.0723,19497.07
2018-08-17,2018-08-20,2018-08-20,1.0,0,1.0,39.5201,19720.52
2018-08-24,2018-08-27,2018-08-27,1.0,0,0.666667,27.4903,20590.2
2018-08-31,2018-09-04,2018-09-04,1.0,0,1.0,41.4093,20663.23
2018-09-07,2018-09-10,2018-09-10,1.0,0,0.666667,26.2632,19671.15
2018-09-14,2018-09-17,2018-09-17,1.0,0,1.0,39.9416,19930.84
2018-09-21,2018-09-24,2018-09-24,1.0,0,1.0,39.835,19877.64
2018-09-28,2018-10-01,2018-10-01,1.0,0,1.0,38.7732,19347.84
2018-10-05,2018-10-08,2018-10-08,1.0,0,0.666667,25.8129,19333.84
2018-10-12,2018-10-15,2018-10-15,1.0,0,1.0,38.0783,19001.06
2018-10-19,2018-10-22,2018-10-22,1.0,0,1.0,38.2398,19081.64
2018-10-26,2018-10-29,2018-10-29,1.0,0,0.666667,24.1905,18118.66
2018-11-02,2018-11-05,2018-11-05,1.0,0,0.666667,24.4258,18294.89
2018-11-09,2018-11-12,2018-11-12,1.0,0,1.0,38.2236,19073.56
2018-11-16,2018-11-19,2018-11-19,1.0,0,1.0,36.9334,18429.76
2018-11-23,2018-11-26,2018-11-26,1.0,0,0.666667,23.5003,17601.75
2018-11-30,2018-12-03,2018-12-03,1.0,0,1.0,36.6914,18309.02
2018-12-07,2018-12-10,2018-12-10,1.0,0,1.0,34.4217,17176.43
2018-12-14,2018-12-17,2018-12-17,1.0,0,1.0,33.0255,16479.72
2018-12-21,2018-12-24,2018-12-24,1.0,0,1.0,29.7014,14820.99
2018-12-28,2018-12-31,2018-12-31,1.0,0,1.0,30.8336,15385.97
2019-01-04,2019-01-07,2019-01-07,1.0,0,1.0,31.3468,15642.06
2019-01-11,2019-01-14,2019-01-14,1.0,0,0.666667,21.3484,15989.98
2019-01-18,2019-01-22,2019-01-22,1.0,0,1.0,34.1207,17026.23
2019-01-25,2019-01-28,2019-01-28,1.0,0,1.0,33.9058,16918.98
2019-02-01,2019-02-04,2019-02-04,1.0,0,0.666667,22.3548,16743.73
2019-02-08,2019-02-11,2019-02-11,1.0,0,0.666667,22.4058,16781.94
2019-02-15,2019-02-19,2019-02-19,1.0,0,1.0,34.1595,17045.59
2019-02-22,2019-02-25,2019-02-25,1.0,0,0.666667,22.8479,17113.04
2019-03-01,2019-03-04,2019-03-04,1.0,0,1.0,33.5038,16718.4
2019-03-08,2019-03-11,2019-03-11,1.0,0,1.0,32.705,16319.81
2019-03-15,2019-03-18,2019-03-18,1.0,0,1.0,33.4234,16678.29
2019-03-22,2019-03-25,2019-03-25,1.0,0,1.0,34.4569,17194.01
2019-03-29,2019-04-01,2019-04-01,1.0,0,1.0,34.807,17368.69
2019-04-05,2019-04-08,2019-04-08,1.0,0,0.333333,12.0273,18028.99
2019-04-12,2019-04-15,2019-04-15,1.0,0,0.666667,23.6631,17723.66
2019-04-26,2019-04-29,2019-04-29,1.0,0,0.666667,23.6641,17724.44
2019-05-03,2019-05-06,2019-05-06,1.0,0,0.666667,23.7734,17806.31
2019-05-10,2019-05-13,2019-05-13,1.0,0,1.0,35.5866,17757.7
2019-05-17,2019-05-20,2019-05-20,1.0,0,0.666667,23.2529,17416.4
2019-05-24,2019-05-28,2019-05-28,1.0,0,0.666667,22.5939,16922.8
2019-05-31,2019-06-03,2019-06-03,1.0,0,1.0,33.0763,16505.08
2019-06-07,2019-06-10,2019-06-10,1.0,0,0.666667,23.2557,17418.48
2019-06-14,2019-06-17,2019-06-17,1.0,0,1.0,35.0388,17484.36
2019-06-21,2019-06-24,2019-06-24,1.0,0,0.666667,23.2424,17408.52
2019-06-28,2019-07-01,2019-07-01,1.0,0,1.0,34.9644,17447.26
2019-07-05,2019-07-08,2019-07-08,1.0,0,1.0,35.1837,17556.67
2019-07-12,2019-07-15,2019-07-15,1.0,0,0.666667,23.8421,17857.71
2019-07-19,2019-07-22,2019-07-22,1.0,0,0.333333,11.7471,17608.97
2019-07-26,2019-07-29,2019-07-29,1.0,0,1.0,35.1738,17551.72
2019-08-02,2019-08-05,2019-08-05,1.0,0,0.666667,22.7103,17010.0
2019-08-09,2019-08-12,2019-08-12,1.0,0,1.0,33.2237,16578.64
2019-08-16,2019-08-19,2019-08-19,1.0,0,0.666667,21.8132,16338.06
2019-08-23,2019-08-26,2019-08-26,1.0,0,0.666667,21.4563,16070.77
2019-08-30,2019-09-03,2019-09-03,1.0,0,0.666667,22.4622,16824.17
2019-09-06,2019-09-09,2019-09-09,1.0,0,1.0,34.2288,17080.19
2019-09-13,2019-09-16,2019-09-16,1.0,0,1.0,35.4578,17693.42
2019-09-20,2019-09-23,2019-09-23,1.0,0,1.0,35.3832,17656.21
2019-09-27,2019-09-30,2019-09-30,1.0,0,1.0,34.7657,17348.06
2019-10-04,2019-10-07,2019-10-07,1.0,0,0.666667,22.4931,16847.34
2019-10-11,2019-10-14,2019-10-14,1.0,0,1.0,33.8882,16910.21
2019-10-18,2019-10-21,2019-10-21,1.0,0,1.0,34.8516,17390.96
2019-10-25,2019-10-28,2019-10-28,1.0,0,0.666667,23.8158,17838.03
2019-11-01,2019-11-04,2019-11-04,1.0,0,0.666667,24.6081,18431.49
2019-11-08,2019-11-11,2019-11-11,1.0,0,1.0,37.8723,18898.28
2019-11-15,2019-11-18,2019-11-18,1.0,0,1.0,38.6073,19265.05
2019-11-22,2019-11-25,2019-11-25,1.0,0,1.0,38.9979,19459.97
2019-11-29,2019-12-02,2019-12-02,1.0,0,0.666667,26.2124,19633.06
2019-12-06,2019-12-09,2019-12-09,1.0,0,1.0,39.6996,19810.08
2019-12-13,2019-12-16,2019-12-16,1.0,0,0.666667,26.6335,19948.47
2019-12-20,2019-12-23,2019-12-23,1.0,0,1.0,40.3349,20127.1
2019-12-27,2019-12-30,2019-12-30,1.0,0,0.666667,26.9661,20197.59
2020-01-03,2020-01-06,2020-01-06,1.0,0,0.666667,27.1997,20372.55
2020-01-10,2020-01-13,2020-01-13,1.0,0,0.666667,27.0863,20287.62
2020-01-17,2020-01-21,2020-01-21,1.0,0,0.666667,27.228,20393.78
2020-01-24,2020-01-27,2020-01-27,1.0,0,1.0,39.6978,19809.22
2020-01-31,2020-02-03,2020-02-03,1.0,0,1.0,38.2712,19097.32
2020-02-07,2020-02-10,2020-02-10,1.0,0,0.666667,26.6027,19925.46
2020-02-14,2020-02-18,2020-02-18,1.0,0,0.666667,26.4979,19846.92
2020-02-21,2020-02-24,2020-02-24,1.0,0,1.0,39.6055,19763.13
2020-02-28,2020-03-02,2020-03-02,1.0,0,1.0,35.0692,17499.55
2020-03-06,2020-03-09,2020-03-09,1.0,0,1.0,35.1837,17556.67
2020-03-13,2020-03-16,2020-03-16,1.0,0,1.0,33.7894,16860.91
2020-03-20,2020-03-23,2020-03-23,1.0,0,0.333333,9.6052,14398.21
2020-03-27,2020-03-30,2020-03-30,1.0,0,0.333333,10.3372,15495.45
2020-04-03,2020-04-06,2020-04-06,1.0,0,1.0,30.141,15040.38
2020-04-17,2020-04-20,2020-04-20,1.0,0,1.0,36.0003,17964.13
2020-04-24,2020-04-27,2020-04-27,1.0,0,1.0,35.8151,17871.71
2020-05-01,2020-05-04,2020-05-04,1.0,0,0.666667,23.9088,17907.68
2020-05-08,2020-05-11,2020-05-11,1.0,0,1.0,37.0077,18466.83
2020-05-15,2020-05-18,2020-05-18,1.0,0,1.0,36.2261,18076.81
2020-05-22,2020-05-26,2020-05-26,1.0,0,0.666667,24.8162,18587.33
2020-05-29,2020-06-01,2020-06-01,1.0,0,1.0,37.7442,18834.38
2020-06-05,2020-06-08,2020-06-08,1.0,0,0.666667,25.67,19226.85
2020-06-12,2020-06-15,2020-06-15,1.0,0,0.666667,24.5341,18376.07
2020-06-19,2020-06-22,2020-06-22,1.0,0,0.666667,25.5871,19164.73
2020-06-26,2020-06-29,2020-06-29,1.0,0,0.666667,24.2134,18135.86
2020-07-10,2020-07-13,2020-07-13,1.0,0,0.666667,25.7187,19263.32
2020-07-17,2020-07-20,2020-07-20,1.0,0,1.0,38.0645,18994.18
2020-07-24,2020-07-27,2020-07-27,1.0,0,1.0,36.8313,18378.84
2020-07-31,2020-08-03,2020-08-03,1.0,0,0.666667,25.6295,19196.47
2020-08-07,2020-08-10,2020-08-10,1.0,0,0.666667,27.0425,20254.86
2020-08-14,2020-08-17,2020-08-17,1.0,0,1.0,40.5969,20257.83
2020-08-21,2020-08-24,2020-08-24,1.0,0,1.0,41.0482,20483.07
2020-08-28,2020-08-31,2020-08-31,1.0,0,0.666667,27.8102,20829.85
2020-09-04,2020-09-08,2020-09-08,1.0,0,0.666667,27.6326,20696.78
2020-09-11,2020-09-14,2020-09-14,1.0,0,0.666667,26.1442,19581.98
2020-09-18,2020-09-21,2020-09-21,1.0,0,1.0,39.4631,19692.11
2020-09-25,2020-09-28,2020-09-28,1.0,0,1.0,38.7178,19320.19
2020-10-02,2020-10-05,2020-10-05,1.0,0,0.666667,26.1907,19616.86
2020-10-09,2020-10-12,2020-10-12,1.0,0,1.0,40.9348,20426.46
2020-10-16,2020-10-19,2020-10-19,1.0,0,1.0,40.0938,20006.79
2020-10-23,2020-10-26,2020-10-26,1.0,0,0.666667,26.9891,20214.86
2020-10-30,2020-11-02,2020-11-02,1.0,0,0.666667,25.5425,19131.32
2020-11-06,2020-11-09,2020-11-09,1.0,0,0.666667,26.417,19786.36
2020-11-13,2020-11-16,2020-11-16,1.0,0,1.0,42.2513,21083.39
2020-11-20,2020-11-23,2020-11-23,1.0,0,0.333333,13.6742,20497.55
2020-11-27,2020-11-30,2020-11-30,1.0,0,0.666667,27.9682,20948.15
2020-12-04,2020-12-07,2020-12-07,1.0,0,1.0,42.9488,21431.45
2020-12-11,2020-12-14,2020-12-14,1.0,0,1.0,42.5425,21228.69
2020-12-18,2020-12-21,2020-12-21,1.0,0,1.0,42.9127,21413.42
2021-01-08,2021-01-11,2021-01-11,1.0,0,1.0,42.7719,21343.17
2021-01-15,2021-01-19,2021-01-19,1.0,0,1.0,42.7229,21318.74
2021-01-22,2021-01-25,2021-01-25,1.0,0,0.666667,30.7205,23009.65
2021-01-29,2021-02-01,2021-02-01,1.0,0,0.666667,29.8636,22367.84
2021-02-05,2021-02-08,2021-02-08,1.0,0,1.0,46.1378,23022.76
2021-02-12,2021-02-16,2021-02-16,1.0,0,0.666667,31.4943,23589.2
2021-02-19,2021-02-22,2021-02-22,1.0,0,1.0,46.1256,23016.69
2021-02-26,2021-03-01,2021-03-01,1.0,0,1.0,44.5161,22213.52
2021-03-05,2021-03-08,2021-03-08,1.0,0,0.666667,29.7969,22317.89
2021-03-12,2021-03-15,2021-03-15,1.0,0,0.666667,30.063,22517.16
2021-03-19,2021-03-22,2021-03-22,1.0,0,0.333333,14.4368,21640.78
2021-03-26,2021-03-29,2021-03-29,1.0,0,1.0,42.9669,21440.47
2021-04-09,2021-04-12,2021-04-12,1.0,0,0.333333,14.9331,22384.76
2021-04-16,2021-04-19,2021-04-19,1.0,0,0.666667,29.8145,22331.09
2021-04-23,2021-04-26,2021-04-26,1.0,0,1.0,43.7927,21852.57
2021-04-30,2021-05-03,2021-05-03,1.0,0,0.666667,29.8892,22387.03
2021-05-07,2021-05-10,2021-05-10,1.0,0,0.666667,30.4446,22803.03
2021-05-14,2021-05-17,2021-05-17,1.0,0,1.0,44.69,22300.33
2021-05-21,2021-05-24,2021-05-24,1.0,0,1.0,44.975,22442.51
2021-05-28,2021-06-01,2021-06-01,1.0,0,0.666667,30.0755,22526.52
2021-06-04,2021-06-07,2021-06-07,1.0,0,1.0,45.19,22549.82
2021-06-11,2021-06-14,2021-06-14,1.0,0,1.0,44.5444,22227.63
2021-06-18,2021-06-21,2021-06-21,1.0,0,1.0,43.034,21473.99
2021-06-25,2021-06-28,2021-06-28,1.0,0,1.0,43.6849,21798.76
2021-07-02,2021-07-06,2021-07-06,1.0,0,0.666667,29.4472,22055.94
2021-07-09,2021-07-12,2021-07-12,1.0,0,0.666667,29.3525,21985.02
2021-07-16,2021-07-19,2021-07-19,1.0,0,1.0,43.0309,21472.43
2021-07-23,2021-07-26,2021-07-26,1.0,0,0.666667,29.5316,22119.2
2021-07-30,2021-08-02,2021-08-02,1.0,0,1.0,46.177,23042.33
2021-08-06,2021-08-09,2021-08-09,1.0,0,0.666667,31.1263,23313.58
2021-08-13,2021-08-16,2021-08-16,1.0,0,0.666667,31.1508,23331.94
2021-08-20,2021-08-23,2021-08-23,1.0,0,1.0,46.1028,23005.29
2021-08-27,2021-08-30,2021-08-30,1.0,0,1.0,46.0314,22969.68
2021-09-03,2021-09-07,2021-09-07,1.0,0,0.666667,30.6018,22920.76
2021-09-10,2021-09-13,2021-09-13,1.0,0,1.0,45.4291,22669.14
2021-09-17,2021-09-20,2021-09-20,1.0,0,1.0,44.8793,22394.79
2021-09-24,2021-09-27,2021-09-27,1.0,0,0.666667,30.0989,22544.09
2021-10-01,2021-10-04,2021-10-04,1.0,0,1.0,43.2845,21598.95
2021-10-08,2021-10-11,2021-10-11,1.0,0,0.666667,29.3139,21956.11
2021-10-15,2021-10-18,2021-10-18,1.0,0,1.0,44.7835,22346.95
2021-10-22,2021-10-25,2021-10-25,1.0,0,0.666667,30.4834,22832.03
2021-10-29,2021-11-01,2021-11-01,1.0,0,0.666667,30.7858,23058.57
2021-11-05,2021-11-08,2021-11-08,1.0,0,0.333333,15.4887,23217.49
2021-11-12,2021-11-15,2021-11-15,1.0,0,1.0,46.4165,23161.85
2021-11-19,2021-11-22,2021-11-22,1.0,0,1.0,46.4238,23165.47
2021-11-26,2021-11-29,2021-11-29,1.0,0,1.0,45.5608,22734.83
2021-12-03,2021-12-06,2021-12-06,1.0,0,1.0,45.3654,22637.33
2021-12-10,2021-12-13,2021-12-13,1.0,0,1.0,45.9474,22927.73
2021-12-17,2021-12-20,2021-12-20,1.0,0,0.666667,30.8476,23104.83
2021-12-31,2022-01-03,2022-01-03,1.0,0,0.666667,32.2594,24162.26
2022-01-07,2022-01-10,2022-01-10,1.0,0,0.666667,32.0076,23973.7
2022-01-14,2022-01-18,2022-01-18,1.0,0,0.666667,31.7333,23768.2
2022-01-21,2022-01-24,2022-01-24,1.0,0,1.0,44.6043,22257.56
2022-01-28,2022-01-31,2022-01-31,1.0,0,0.666667,29.6506,22208.29
2022-02-04,2022-02-07,2022-02-07,1.0,0,0.666667,31.6084,23674.72
2022-02-11,2022-02-14,2022-02-14,1.0,0,0.666667,30.7737,23049.52
2022-02-18,2022-02-22,2022-02-22,1.0,0,1.0,45.3996,22654.42
2022-02-25,2022-02-28,2022-02-28,1.0,0,1.0,44.824,22367.17
2022-03-04,2022-03-07,2022-03-07,1.0,0,0.333333,14.4472,21656.42
2022-03-11,2022-03-14,2022-03-14,1.0,0,1.0,42.0826,20999.22
2022-03-18,2022-03-21,2022-03-21,1.0,0,1.0,45.0659,22487.9
2022-03-25,2022-03-28,2022-03-28,1.0,0,1.0,45.3909,22650.05
2022-04-01,2022-04-04,2022-04-04,1.0,0,1.0,44.372,22141.61
2022-04-08,2022-04-11,2022-04-11,1.0,0,1.0,44.5891,22249.95
2022-04-22,2022-04-25,2022-04-25,1.0,0,0.666667,25.1751,18856.12
2022-04-29,2022-05-02,2022-05-02,1.0,0,0.666667,25.8407,19354.69
2022-05-06,2022-05-09,2022-05-09,1.0,0,1.0,38.9877,19454.87
2022-05-13,2022-05-16,2022-05-16,1.0,0,0.666667,25.3786,19008.55
2022-05-20,2022-05-23,2022-05-23,1.0,0,1.0,34.4986,17214.79
2022-05-27,2022-05-31,2022-05-31,1.0,0,0.666667,24.8933,18645.1
2022-06-03,2022-06-06,2022-06-06,1.0,0,1.0,37.4414,18683.24
2022-06-10,2022-06-13,2022-06-13,1.0,0,0.333333,12.0205,18018.72
2022-06-17,2022-06-21,2022-06-21,1.0,0,1.0,34.3967,17163.95
2022-06-24,2022-06-27,2022-06-27,1.0,0,1.0,36.1692,18048.44
2022-07-01,2022-07-05,2022-07-05,1.0,0,0.666667,22.0914,16546.42
2022-07-08,2022-07-11,2022-07-11,1.0,0,0.666667,22.6713,16980.8
2022-07-15,2022-07-18,2022-07-18,1.0,0,1.0,32.7379,16336.23
2022-07-22,2022-07-25,2022-07-25,1.0,0,1.0,32.6746,16304.65
2022-07-29,2022-08-01,2022-08-01,1.0,0,0.666667,23.5478,17637.28
2022-08-05,2022-08-08,2022-08-08,1.0,0,1.0,34.4467,17188.88
2022-08-12,2022-08-15,2022-08-15,1.0,0,0.666667,23.3724,17505.93
2022-08-19,2022-08-22,2022-08-22,1.0,0,1.0,34.343,17137.14
2022-08-26,2022-08-29,2022-08-29,1.0,0,1.0,33.8288,16880.58
2022-09-02,2022-09-06,2022-09-06,1.0,0,0.666667,21.4769,16086.19
2022-09-09,2022-09-12,2022-09-12,1.0,0,1.0,33.1454,16539.57
2022-09-16,2022-09-19,2022-09-19,1.0,0,1.0,31.733,15834.79
2022-09-23,2022-09-26,2022-09-26,1.0,0,1.0,29.1153,14528.55
2022-09-30,2022-10-03,2022-10-03,1.0,0,0.666667,18.3994,13781.14
2022-10-07,2022-10-10,2022-10-10,1.0,0,0.333333,9.2921,13928.93
2022-10-14,2022-10-17,2022-10-17,1.0,0,1.0,26.7856,13366.01
2022-10-21,2022-10-24,2022-10-24,1.0,0,0.666667,19.3061,14460.27
2022-10-28,2022-10-31,2022-10-31,1.0,0,0.333333,9.4698,14195.19
2022-11-04,2022-11-07,2022-11-07,1.0,0,0.666667,17.6702,13234.99
2022-11-11,2022-11-14,2022-11-14,1.0,0,0.666667,19.0463,14265.66
2022-11-18,2022-11-21,2022-11-21,1.0,0,0.333333,9.3181,13967.9
2022-11-25,2022-11-28,2022-11-28,1.0,0,0.666667,18.7916,14074.9
2022-12-02,2022-12-05,2022-12-05,1.0,0,1.0,28.302,14122.69
2022-12-09,2022-12-12,2022-12-12,1.0,0,0.666667,17.7295,13279.42
2022-12-16,2022-12-19,2022-12-19,1.0,0,1.0,26.377,13162.1
2022-12-23,2022-12-27,2022-12-27,1.0,0,1.0,26.3828,13165.04
2022-12-30,2023-01-03,2023-01-03,1.0,0,0.666667,17.554,13147.92
2023-01-06,2023-01-09,2023-01-09,1.0,0,1.0,26.2181,13082.82
2023-01-13,2023-01-17,2023-01-17,1.0,0,0.666667,18.2464,13666.52
2023-01-20,2023-01-23,2023-01-23,1.0,0,1.0,26.6172,13281.99
2023-01-27,2023-01-30,2023-01-30,1.0,0,1.0,26.8626,13404.46
2023-02-03,2023-02-06,2023-02-06,1.0,0,0.666667,17.8474,13367.71
2023-02-10,2023-02-13,2023-02-13,1.0,0,0.666667,17.2537,12923.01
2023-02-17,2023-02-21,2023-02-21,1.0,0,0.666667,16.9872,12723.44
2023-02-24,2023-02-27,2023-02-27,1.0,0,0.666667,16.6065,12438.26
2023-03-03,2023-03-06,2023-03-06,1.0,0,0.666667,16.7813,12569.22
2023-03-10,2023-03-13,2023-03-13,1.0,0,1.0,24.6099,12280.32
2023-03-17,2023-03-20,2023-03-20,1.0,0,0.333333,7.9548,11924.25
2023-03-24,2023-03-27,2023-03-27,1.0,0,0.666667,16.3241,12226.71
2023-03-31,2023-04-03,2023-04-03,1.0,0,0.666667,16.3923,12277.85
2023-04-14,2023-04-17,2023-04-17,1.0,0,1.0,26.1824,13065.04
2023-04-21,2023-04-24,2023-04-24,1.0,0,1.0,26.499,13223.03
2023-04-28,2023-05-01,2023-05-01,1.0,0,1.0,26.9401,13443.11
2023-05-05,2023-05-08,2023-05-08,1.0,0,1.0,27.0414,13493.65
2023-05-12,2023-05-15,2023-05-15,1.0,0,0.666667,18.031,13505.24
2023-05-19,2023-05-22,2023-05-22,1.0,0,1.0,28.0921,14017.97
2023-05-26,2023-05-30,2023-05-30,1.0,0,0.666667,18.7819,14067.67
2023-06-02,2023-06-05,2023-06-05,1.0,0,1.0,28.4407,14191.93
2023-06-09,2023-06-12,2023-06-12,1.0,0,1.0,27.8539,13899.1
2023-06-16,2023-06-20,2023-06-20,1.0,0,0.666667,19.2363,14408.02
2023-06-23,2023-06-26,2023-06-26,1.0,0,0.666667,19.2705,14433.58
2023-06-30,2023-07-03,2023-07-03,1.0,0,1.0,29.8287,14884.51
2023-07-07,2023-07-10,2023-07-10,1.0,0,0.666667,19.3167,14468.22
2023-07-14,2023-07-17,2023-07-17,1.0,0,1.0,29.8226,14881.5
2023-07-21,2023-07-24,2023-07-24,1.0,0,0.666667,19.5533,14645.42
2023-07-28,2023-07-31,2023-07-31,1.0,0,1.0,30.5239,15231.41
2023-08-04,2023-08-07,2023-08-07,1.0,0,0.333333,10.1917,15277.32
2023-08-11,2023-08-14,2023-08-14,1.0,0,1.0,32.4032,16169.22
2023-08-18,2023-08-21,2023-08-21,1.0,0,1.0,31.3947,15665.97
2023-08-25,2023-08-28,2023-08-28,1.0,0,1.0,31.5533,15745.11
2023-09-01,2023-09-05,2023-09-05,1.0,0,0.666667,21.483,16090.79
2023-09-08,2023-09-11,2023-09-11,1.0,0,1.0,31.7792,15857.84
2023-09-15,2023-09-18,2023-09-18,1.0,0,1.0,31.2569,15597.17
2023-09-22,2023-09-25,2023-09-25,1.0,0,1.0,30.4216,15180.36
2023-09-29,2023-10-02,2023-10-02,1.0,0,0.666667,20.3131,15214.52
2023-10-06,2023-10-09,2023-10-09,1.0,0,1.0,29.3961,14668.68
2023-10-13,2023-10-16,2023-10-16,1.0,0,0.666667,19.8689,14881.78
2023-10-20,2023-10-23,2023-10-23,1.0,0,1.0,29.2012,14571.41
2023-10-27,2023-10-30,2023-10-30,1.0,0,0.666667,18.4507,13819.55
2023-11-03,2023-11-06,2023-11-06,1.0,0,0.333333,9.6402,14450.65
2023-11-10,2023-11-13,2023-11-13,1.0,0,0.666667,20.1483,15091.06
2023-11-17,2023-11-20,2023-11-20,1.0,0,0.666667,20.6867,15494.3
2023-11-24,2023-11-27,2023-11-27,1.0,0,0.666667,20.3985,15278.46
2023-12-01,2023-12-04,2023-12-04,1.0,0,1.0,30.1947,15067.17
2023-12-08,2023-12-11,2023-12-11,1.0,0,0.666667,20.2352,15156.19
2023-12-15,2023-12-18,2023-12-18,1.0,0,0.666667,20.5825,15416.32
2023-12-22,2023-12-26,2023-12-26,1.0,0,1.0,31.3786,15657.9
2023-12-29,2024-01-02,2024-01-02,1.0,0,0.333333,10.5683,15841.95
2024-01-05,2024-01-08,2024-01-08,1.0,0,0.333333,9.9871,14970.66
2024-01-12,2024-01-16,2024-01-16,1.0,0,1.0,31.3717,15654.47
2024-01-19,2024-01-22,2024-01-22,1.0,0,0.666667,20.6747,15485.36
2024-01-26,2024-01-29,2024-01-29,1.0,0,1.0,31.5009,15718.96
2024-02-02,2024-02-05,2024-02-05,1.0,0,1.0,32.5177,16226.31
2024-02-09,2024-02-12,2024-02-12,1.0,0,0.666667,21.8869,16393.3
2024-02-16,2024-02-20,2024-02-20,1.0,0,0.666667,21.974,16458.51
2024-02-23,2024-02-26,2024-02-26,1.0,0,0.666667,22.3411,16733.47
2024-03-01,2024-03-04,2024-03-04,1.0,0,0.333333,11.5069,17248.78
2024-03-08,2024-03-11,2024-03-11,1.0,0,0.666667,23.2281,17397.82
2024-03-15,2024-03-18,2024-03-18,1.0,0,0.333333,11.5851,17366.11
2024-03-22,2024-03-25,2024-03-25,1.0,0,1.0,36.2047,18066.17
2024-04-05,2024-04-08,2024-04-08,1.0,0,0.666667,24.0039,17978.96
2024-04-12,2024-04-15,2024-04-15,1.0,0,1.0,35.0835,17506.67
2024-04-19,2024-04-22,2024-04-22,1.0,0,0.666667,23.332,17475.68
2024-04-26,2024-04-29,2024-04-29,1.0,0,0.333333,12.4984,18735.11
2024-05-03,2024-05-06,2024-05-06,1.0,0,1.0,37.3829,18654.05
2024-05-10,2024-05-13,2024-05-13,1.0,0,1.0,38.5406,19231.75
2024-05-17,2024-05-20,2024-05-20,1.0,0,1.0,39.0154,19468.7
2024-05-24,2024-05-28,2024-05-28,1.0,0,0.666667,25.9912,19467.43
2024-05-31,2024-06-03,2024-06-03,1.0,0,0.666667,25.9215,19415.17
2024-06-07,2024-06-10,2024-06-10,1.0,0,1.0,38.7537,19338.12
2024-06-14,2024-06-17,2024-06-17,1.0,0,0.666667,26.2451,19657.57
2024-06-21,2024-06-24,2024-06-24,1.0,0,1.0,38.6689,19295.77
2024-06-28,2024-07-01,2024-07-01,1.0,0,1.0,39.216,19568.81
2024-07-05,2024-07-08,2024-07-08,1.0,0,0.666667,26.257,19666.47
2024-07-12,2024-07-15,2024-07-15,1.0,0,0.666667,26.291,19691.98
2024-07-19,2024-07-22,2024-07-22,1.0,0,1.0,40.1282,20023.98
2024-07-26,2024-07-29,2024-07-29,1.0,0,0.666667,26.2938,19694.02
2024-08-02,2024-08-05,2024-08-05,1.0,0,1.0,39.1921,19556.84
2024-08-09,2024-08-12,2024-08-12,1.0,0,1.0,38.7858,19354.11
2024-08-16,2024-08-19,2024-08-19,1.0,0,0.666667,26.4477,19809.33
2024-08-23,2024-08-26,2024-08-26,1.0,0,0.666667,26.4785,19832.37
2024-08-30,2024-09-03,2024-09-03,1.0,0,0.666667,26.6751,19979.68
2024-09-06,2024-09-09,2024-09-09,1.0,0,1.0,37.0769,18501.35
2024-09-13,2024-09-16,2024-09-16,1.0,0,0.666667,26.777,20055.98
2024-09-20,2024-09-23,2024-09-23,1.0,0,0.666667,27.1912,20366.2
2024-09-27,2024-09-30,2024-09-30,1.0,0,0.666667,26.7579,20041.7
2024-10-04,2024-10-07,2024-10-07,1.0,0,0.0,0.0,20022.13
2024-10-11,2024-10-14,2024-10-14,1.0,0,1.0,40.5829,20250.89
2024-10-18,2024-10-21,2024-10-21,1.0,0,0.666667,26.3352,19725.08
2024-10-25,2024-10-28,2024-10-28,1.0,0,1.0,39.8781,19899.15
2024-11-01,2024-11-04,2024-11-04,1.0,0,1.0,39.8313,19875.8
2024-11-08,2024-11-11,2024-11-11,1.0,0,1.0,41.6567,20786.71
2024-11-15,2024-11-18,2024-11-18,1.0,0,1.0,40.0807,20000.25
2024-11-22,2024-11-25,2024-11-25,1.0,0,0.666667,27.4857,20586.75
2024-11-29,2024-12-02,2024-12-02,1.0,0,0.333333,14.1737,21246.34
