signal_date,exec_date,regime,stress_level,equity,w_SHY,w_IEF,w_TLT,w_SPY,w_MTUM,w_USMV,w_GLD,w_MSFT,w_NVDA,w_XLK,w_AAPL,w_QQQ,w_IWM,w_XLF
2022-09-09,2022-09-12,mixed,low_stress,24279.22385735811,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2022-09-16,2022-09-19,mixed,low_stress,23854.619505574537,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2022-09-23,2022-09-26,crash_risk,low_stress,23468.552090445985,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2022-09-30,2022-10-03,crash_risk,low_stress,23668.32843194027,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2022-10-07,2022-10-10,crash_risk,low_stress,23474.47832038728,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2022-10-14,2022-10-17,crash_risk,low_stress,23315.429864384263,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2022-10-21,2022-10-24,crash_risk,low_stress,23308.369749356414,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2022-10-28,2022-10-31,defensive,low_stress,23517.274748788284,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2022-11-04,2022-11-07,crash_risk,low_stress,23608.49881272256,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2022-11-11,2022-11-14,crash_risk,low_stress,24338.04340907206,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2022-11-18,2022-11-21,defensive,low_stress,24287.8285982457,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2022-11-25,2022-11-28,defensive,low_stress,24480.42074070935,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2022-12-02,2022-12-05,mixed,low_stress,24944.74790998132,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2022-12-09,2022-12-12,defensive,low_stress,25050.55259312308,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2022-12-16,2022-12-19,defensive,low_stress,25140.312492967958,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2022-12-23,2022-12-27,mixed,low_stress,25131.72312584486,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2022-12-30,2023-01-03,mixed,low_stress,25151.251210051254,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2023-01-06,2023-01-09,mixed,low_stress,25482.88836065397,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2023-01-13,2023-01-17,risk_on_normal,low_stress,25719.105238172986,0.0268,0.0,,0.3,0.0268,0.0268,0.0268,,,,,,0.2965,0.2965
2023-01-20,2023-01-23,risk_on_normal,low_stress,25487.356676054205,0.0268,0.0,,0.3,0.0268,0.0268,0.0268,,,,,,0.2965,0.2965
2023-01-27,2023-01-30,risk_on_strong,low_stress,25750.204937026254,0.0361,0.0,,0.0361,0.0361,0.0361,0.0361,,,0.2892,,0.241,,0.2892
2023-02-03,2023-02-06,risk_on_strong,low_stress,26599.020396758162,0.0588,0.0,,0.0588,0.0588,0.0588,0.0588,0.1882,,0.2824,,0.2353,,
2023-02-10,2023-02-13,risk_on_strong,low_stress,26680.645077072644,0.0683,0.0321,,0.0361,0.0361,0.0361,0.0683,0.1928,,0.2892,,0.241,,
2023-02-17,2023-02-21,risk_on_strong,low_stress,26132.367490117977,0.0569,0.0325,,0.0244,0.0244,0.0244,0.0569,0.1951,,0.2927,,,0.2927,
2023-02-24,2023-02-27,risk_on_normal,low_stress,25994.289558469885,0.0462,0.0341,,0.012,0.012,0.012,0.0462,,,0.2952,,0.247,0.2952,
2023-03-03,2023-03-06,risk_on_normal,low_stress,26471.75002263205,0.0529,0.0431,,0.0099,0.0099,0.0099,0.0529,,,0.287,,0.2475,0.287,
2023-03-10,2023-03-13,defensive,low_stress,25421.953006351923,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2023-03-17,2023-03-20,risk_on_normal,low_stress,25730.99244160308,0.0868,0.0457,,0.0411,0.0411,0.0411,0.0868,0.1918,,0.2739,0.1918,,,
2023-03-24,2023-03-27,risk_on_strong,low_stress,26121.33767349597,0.0867,0.0456,,0.0411,0.0411,0.0411,0.0867,0.1918,,0.2741,0.1918,,,
2023-03-31,2023-04-03,risk_on_strong,low_stress,26945.84600050551,0.0753,0.0454,,0.0298,0.0298,0.0298,0.0753,,,0.278,0.194,0.2425,,
2023-04-06,2023-04-10,risk_on_strong,low_stress,26803.112022004785,0.0839,0.0403,,0.0436,0.0436,0.0436,0.0839,0.1913,,0.2785,0.1913,,,
2023-04-14,2023-04-17,risk_on_strong,low_stress,26857.059460966222,0.0824,0.0375,,0.0449,0.0449,0.0449,0.0824,0.191,,0.2808,0.191,,,
2023-04-21,2023-04-24,risk_on_strong,low_stress,26695.880573657563,0.0794,0.0317,,0.0476,0.0476,0.0476,0.0794,0.1905,,0.2857,0.1905,,,
2023-04-28,2023-05-01,risk_on_strong,low_stress,27493.774248447662,0.0794,0.0317,,0.0476,0.0476,0.0476,0.0794,0.1905,,0.2857,0.1905,,,
2023-05-05,2023-05-08,risk_on_strong,low_stress,27752.3953746234,0.0794,0.0317,,0.0476,0.0476,0.0476,0.0794,0.1905,,0.2857,0.1905,,,
2023-05-12,2023-05-15,risk_on_strong,low_stress,27697.983401852405,0.1008,0.031,,0.0698,0.0698,0.0698,0.1008,0.186,0.186,,0.186,,,
2023-05-19,2023-05-22,risk_on_strong,low_stress,28289.286871257296,0.1008,0.031,,0.0698,0.0698,0.0698,0.1008,0.186,0.186,,0.186,,,
2023-05-26,2023-05-30,risk_on_strong,low_stress,29690.59275117905,0.0938,0.0589,,0.0349,0.0349,0.0349,0.0938,0.193,,0.2628,0.193,,,
2023-06-02,2023-06-05,risk_on_strong,low_stress,29954.41208409778,0.0932,0.0796,,0.0136,0.0136,0.0136,0.0932,0.1973,,0.2492,,0.2466,,
2023-06-09,2023-06-12,risk_on_strong,low_stress,29776.83682298716,0.104,0.0947,,0.0093,0.0093,0.0093,0.104,0.1981,,0.2355,,0.2355,,
2023-06-16,2023-06-20,risk_on_strong,low_stress,30253.10033623162,0.111,0.1039,,0.0071,0.0071,0.0071,0.111,0.1986,,0.2271,,0.2271,,
2023-06-23,2023-06-26,risk_on_strong,low_stress,29948.24804260561,0.1216,0.1112,,0.0104,0.0104,0.0104,0.1216,0.1979,,,0.1979,0.2187,,
2023-06-30,2023-07-03,risk_on_strong,low_stress,30624.021833160226,0.1235,0.1149,,0.0086,0.0086,0.0086,0.1235,0.1983,,0.2156,0.1983,,,
2023-07-07,2023-07-10,risk_on_strong,low_stress,30392.695610197316,0.1024,0.0708,,0.0316,0.0316,0.0316,0.1024,0.1937,,,0.1937,0.2421,,
2023-07-14,2023-07-17,risk_on_strong,low_stress,31068.107560795874,0.0734,0.0418,,0.0315,0.0315,0.0315,0.0734,0.1937,,0.281,,0.2421,,
2023-07-21,2023-07-24,risk_on_strong,low_stress,30812.89197673889,0.0683,0.0321,,0.0361,0.0361,0.0361,0.0683,0.1928,,0.2892,,0.241,,
2023-07-28,2023-07-31,risk_on_strong,low_stress,30915.694990905533,0.0683,0.0321,,0.0361,0.0361,0.0361,0.0683,,,0.2892,0.1928,0.241,,
2023-08-04,2023-08-07,risk_on_strong,low_stress,29782.990396237423,0.0453,0.0329,,0.0123,0.0123,0.0123,0.0453,,,0.2963,,0.2469,0.2963,
2023-08-11,2023-08-14,risk_on_strong,low_stress,29179.089471089017,0.0453,0.0329,,0.0123,0.0123,0.0123,0.0453,,,0.2963,,0.2469,0.2963,
2023-08-18,2023-08-21,risk_on_strong,low_stress,28394.305507349425,0.0453,0.0329,,0.0123,0.0123,0.0123,0.0453,,,0.2963,,0.2469,0.2963,
2023-08-25,2023-08-28,risk_on_strong,low_stress,28383.69455187124,0.063,0.0325,,0.2927,0.0305,0.0305,0.063,,0.1951,,,,,0.2927
2023-09-01,2023-09-05,risk_on_strong,low_stress,28899.070696972,0.0583,0.0333,,0.025,0.3,0.025,0.0583,,0.2,,,,,0.3
2023-09-08,2023-09-11,risk_on_strong,low_stress,28467.325844022896,0.0708,0.0333,,0.0375,0.3,0.0375,0.0708,,0.2,,,0.25,,
2023-09-15,2023-09-18,risk_on_strong,low_stress,27987.071780718925,0.063,0.0325,,0.2927,0.0305,0.0305,0.063,,0.1951,,,,,0.2927
2023-09-22,2023-09-25,risk_on_normal,low_stress,27125.32532207358,0.0773,0.0321,,0.2892,0.0452,0.0452,0.0773,,0.1928,,,0.241,,
2023-09-29,2023-10-02,risk_on_normal,low_stress,27037.64792543572,0.252,0.2276,,0.0244,0.0244,0.0244,0.252,,0.1951,,,,,
2023-10-06,2023-10-09,risk_on_normal,low_stress,27141.806704435185,0.252,0.2276,,0.0244,0.0244,0.0244,0.252,,0.1951,,,,,
2023-10-13,2023-10-16,risk_on_normal,low_stress,27384.170708500493,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2023-10-20,2023-10-23,risk_on_normal,low_stress,27452.426983545887,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2023-10-27,2023-10-30,defensive,low_stress,27571.520063189168,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2023-11-03,2023-11-06,risk_on_normal,low_stress,27866.834058770422,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,0.186,0.186,0.2791,,,,
2023-11-10,2023-11-13,risk_on_normal,low_stress,28661.065144810113,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,0.186,0.186,0.2791,,,,
2023-11-17,2023-11-20,risk_on_strong,low_stress,29133.543873845632,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,0.186,0.186,0.2791,,,,
2023-11-24,2023-11-27,risk_on_strong,low_stress,28839.57730107314,0.0588,0.0,,0.0588,0.0588,0.0588,0.0588,0.1882,,0.2824,,0.2353,,
2023-12-01,2023-12-04,risk_on_strong,low_stress,28925.951670292845,0.0476,0.0,,0.0476,0.0476,0.0476,0.0476,0.1905,,0.2857,,,,0.2857
2023-12-08,2023-12-11,risk_on_strong,low_stress,29141.46760231264,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,0.186,,0.2791,0.186,,,
2023-12-15,2023-12-18,risk_on_strong,low_stress,29514.10768022261,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,0.186,0.186,0.2791,,,,
2023-12-22,2023-12-26,risk_on_strong,low_stress,29461.812078893858,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,0.186,0.186,0.2791,,,,
2023-12-29,2024-01-02,risk_on_strong,low_stress,29478.23411014552,0.0476,0.0,,0.0476,0.0476,0.0476,0.0476,0.1905,,0.2857,,,0.2857,
2024-01-05,2024-01-08,risk_on_strong,low_stress,28954.704150191024,0.0476,0.0,,0.0476,0.0476,0.0476,0.0476,0.1905,,,,,0.2857,0.2857
2024-01-12,2024-01-16,risk_on_strong,low_stress,28949.089394464918,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,0.186,0.186,0.2791,,,,
2024-01-19,2024-01-22,risk_on_strong,low_stress,29779.5803664073,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,0.186,0.186,0.2791,,,,
2024-01-26,2024-01-29,risk_on_strong,low_stress,30079.565966575334,0.05,0.0,,0.05,0.3,0.05,0.05,,0.2,0.3,,,,
2024-02-02,2024-02-05,risk_on_strong,low_stress,30590.828989147845,0.05,0.0,,0.05,0.3,0.05,0.05,,0.2,0.3,,,,
2024-02-09,2024-02-12,risk_on_strong,low_stress,31359.936080088395,0.0583,0.0333,,0.025,0.3,0.025,0.0583,,0.2,,,,0.3,
2024-02-16,2024-02-20,risk_on_strong,low_stress,31317.673803572783,0.0583,0.0333,,0.025,0.3,0.025,0.0583,,0.2,,,,0.3,
2024-02-23,2024-02-26,risk_on_strong,low_stress,32512.9175244949,0.0658,0.0658,,,0.2675,,0.0658,,,,,,0.2675,0.2675
2024-03-01,2024-03-04,risk_on_strong,low_stress,33103.20958141737,0.0882,0.0882,,,0.2451,,0.0882,,,,,0.2451,0.2451,
2024-03-08,2024-03-11,risk_on_strong,low_stress,33073.82620339241,0.1022,0.1022,,,0.2311,,0.1022,,,,,0.2311,,0.2311
2024-03-15,2024-03-18,risk_on_strong,low_stress,32890.46741176947,0.1147,0.1088,,0.0059,0.2285,0.0059,0.1147,0.1988,,,,,,0.2226
2024-03-22,2024-03-25,risk_on_strong,low_stress,33426.84236558954,0.1128,0.1063,,0.0065,0.2314,0.0065,0.1128,0.1987,,,,,,0.2249
2024-03-28,2024-04-01,risk_on_strong,low_stress,33617.09083244091,0.1087,0.1008,,0.0079,0.2377,0.0079,0.1087,0.1984,,,,,,0.2299
2024-04-05,2024-04-08,risk_on_strong,low_stress,33664.83450789744,0.0793,0.0621,,0.0172,0.2828,0.0172,0.0793,0.1966,,0.2655,,,,
2024-04-12,2024-04-15,risk_on_strong,low_stress,33373.11580445775,0.0709,0.0361,,0.2929,0.2992,0.0348,0.0709,0.1953,,,,,,
2024-04-19,2024-04-22,risk_on_normal,low_stress,32553.788402966657,0.0333,0.0333,,0.3,0.3,,0.0333,,,,,,,0.3
2024-04-26,2024-04-29,risk_on_strong,low_stress,32953.92767058336,0.0333,0.0333,,0.3,0.3,,0.0333,,,,,,,0.3
2024-05-03,2024-05-06,risk_on_strong,low_stress,32926.418563162406,0.0333,0.0333,,0.3,,,0.0333,,,,,,0.3,0.3
2024-05-10,2024-05-13,risk_on_strong,low_stress,33176.10803304516,0.0333,0.0,,0.3,0.3,0.0333,0.0333,,,,,,,0.3
2024-05-17,2024-05-20,risk_on_strong,low_stress,33795.068179814385,0.0333,0.0,,0.3,0.3,0.0333,0.0333,,,,,,,0.3
2024-05-24,2024-05-28,risk_on_strong,low_stress,33702.34150453935,0.056,0.0,,0.056,0.296,0.056,0.056,0.192,,0.288,,,,
2024-05-31,2024-06-03,risk_on_strong,low_stress,32892.35340922027,0.056,0.0,,0.296,0.056,0.056,0.056,,,,0.192,,,0.288
2024-06-07,2024-06-10,risk_on_strong,low_stress,33082.72488059663,0.0805,0.0,,0.0805,0.0805,0.0805,0.0805,0.1839,,,0.1839,0.2299,,
2024-06-14,2024-06-17,risk_on_strong,low_stress,34232.70959749712,0.0588,0.0,,0.0588,0.0588,0.0588,0.0588,,,0.2824,0.1882,0.2353,,
2024-06-21,2024-06-24,risk_on_strong,low_stress,33759.97260594902,0.0588,0.0,,0.0588,0.0588,0.0588,0.0588,,,0.2824,0.1882,0.2353,,
2024-06-28,2024-07-01,risk_on_strong,low_stress,34089.32339909262,0.0588,0.0,,0.0588,0.0588,0.0588,0.0588,,,0.2824,0.1882,0.2353,,
2024-07-05,2024-07-08,risk_on_strong,low_stress,34954.086804801205,0.0588,0.0,,0.0588,0.0588,0.0588,0.0588,,,0.2824,0.1882,0.2353,,
2024-07-12,2024-07-15,risk_on_strong,low_stress,35070.97759663737,0.0588,0.0,,0.0588,0.0588,0.0588,0.0588,,,0.2824,0.1882,0.2353,,
2024-07-19,2024-07-22,risk_on_strong,low_stress,33710.335037164245,0.0588,0.0,,0.0588,0.0588,0.0588,0.0588,,,0.2824,0.1882,0.2353,,
2024-07-26,2024-07-29,risk_on_strong,low_stress,32687.602946123447,0.0569,0.0325,,0.0244,0.0244,0.0244,0.0569,,,0.2927,0.1951,,0.2927,
2024-08-02,2024-08-05,risk_on_strong,low_stress,31716.104937433087,0.0718,0.0521,,0.2941,0.0197,0.0197,0.0718,,,,0.1961,,,0.2747
2024-08-09,2024-08-12,risk_on_strong,low_stress,32562.019075539913,0.0907,0.0748,,0.2691,0.0159,0.0159,0.0907,,,,0.1968,0.246,,
2024-08-16,2024-08-19,risk_on_strong,low_stress,33664.79575470177,0.1016,0.0915,,0.2486,0.0101,0.0101,0.1016,,,,0.198,0.2385,,
2024-08-23,2024-08-26,risk_on_strong,low_stress,33718.562436094,0.1067,0.0982,,0.0085,0.0085,0.0085,0.1067,,,,0.1983,,0.2323,0.2323
2024-08-30,2024-09-03,risk_on_strong,low_stress,33927.09026117769,0.0997,0.089,,0.0107,0.0107,0.0107,0.0997,,,,0.1979,,0.2408,0.2408
2024-09-06,2024-09-09,risk_on_normal,low_stress,33481.65699396661,0.0908,0.0772,,0.0136,0.0136,0.0136,0.0908,,,,0.1973,,0.2516,0.2516
2024-09-13,2024-09-16,risk_on_normal,low_stress,33922.63289746082,0.067,0.0458,,0.0212,0.0212,0.0212,0.067,,,,0.1958,,0.2805,0.2805
2024-09-20,2024-09-23,risk_on_strong,low_stress,34620.51219301418,0.0569,0.0325,,0.0244,0.0244,0.0244,0.0569,,,,0.1951,,0.2927,0.2927
2024-09-27,2024-09-30,risk_on_strong,low_stress,34631.18577763235,0.0569,0.0325,,0.0244,0.0244,0.0244,0.0569,,,,0.1951,,0.2927,0.2927
2024-10-04,2024-10-07,risk_on_normal,low_stress,34418.59994112114,0.0268,0.0,,0.3,0.0268,0.0268,0.0268,,,,,,0.2965,0.2965
2024-10-11,2024-10-14,risk_on_normal,low_stress,35162.411988539454,0.0333,0.0,,0.3,0.3,0.0333,0.0333,,,,,,,0.3
2024-10-18,2024-10-21,risk_on_strong,low_stress,35404.57830534345,0.0333,0.0,,0.3,0.3,0.0333,0.0333,,,,,,,0.3
2024-10-25,2024-10-28,risk_on_strong,low_stress,34984.396912945675,0.0375,0.0,,0.0375,0.3,0.0375,0.0375,,,0.3,,0.25,,
2024-11-01,2024-11-04,risk_on_strong,low_stress,34248.47828862195,0.025,0.0,,0.025,0.3,0.025,0.025,,,0.3,,,,0.3
2024-11-08,2024-11-11,risk_on_strong,low_stress,36190.6935680106,0.0333,0.0333,,,0.3,,0.0333,,,,,,0.3,0.3
2024-11-15,2024-11-18,risk_on_strong,low_stress,35286.86903173897,0.0333,0.0333,,,0.3,,0.0333,,,,,,0.3,0.3
2024-11-22,2024-11-25,risk_on_strong,low_stress,36209.54009283081,0.0421,0.0421,,,0.2913,,0.0421,,,,,,0.2913,0.2913
2024-11-29,2024-12-02,risk_on_strong,low_stress,36375.682585363604,0.0515,0.0515,,,0.2818,,0.0515,,,,,,0.2818,0.2818
2024-12-06,2024-12-09,risk_on_strong,low_stress,36287.28943839492,0.0738,0.0548,,0.019,0.2912,0.019,0.0738,,0.1962,,,,0.2722,
2024-12-13,2024-12-16,risk_on_strong,low_stress,35839.32618554804,0.0902,0.0314,,0.0588,0.0588,0.0588,0.0902,,0.1882,,0.1882,0.2353,,
2024-12-20,2024-12-23,risk_on_strong,low_stress,35551.34656679507,0.0794,0.0317,,0.0476,0.0476,0.0476,0.0794,,0.1905,,0.1905,,,0.2857
2024-12-27,2024-12-30,risk_on_strong,low_stress,35515.435433478015,0.0794,0.0317,,0.0476,0.0476,0.0476,0.0794,,0.1905,,0.1905,,,0.2857
2025-01-03,2025-01-06,risk_on_strong,low_stress,35763.33681645754,0.0794,0.0317,,0.0476,0.0476,0.0476,0.0794,,0.1905,,0.1905,,,0.2857
2025-01-10,2025-01-13,risk_on_strong,low_stress,34601.5770615401,0.0683,0.0321,,0.0361,0.0361,0.0361,0.0683,,,,0.1928,0.241,,0.2892
2025-01-17,2025-01-21,risk_on_strong,low_stress,35436.628997762855,0.0485,0.0371,,0.0114,0.3,0.0114,0.0485,,,,,0.2486,,0.2943
2025-01-24,2025-01-27,risk_on_strong,low_stress,35684.42756629979,0.0542,0.0448,,0.0094,0.2949,0.0094,0.0542,,,,,0.2476,,0.2854
2025-01-31,2025-02-03,risk_on_strong,low_stress,36134.499601243704,0.0518,0.0416,,0.0102,0.2986,0.0102,0.0518,,,,,0.2474,,0.2883
2025-02-07,2025-02-10,risk_on_strong,low_stress,36653.5962063677,0.0466,0.0344,,0.0122,0.3,0.0122,0.0466,,,,,0.2496,,0.2985
2025-02-14,2025-02-18,risk_on_strong,low_stress,36920.97439458195,0.0744,0.0322,,0.0422,0.3,0.0422,0.0744,,,,0.1931,0.2414,,
2025-02-21,2025-02-24,risk_on_strong,low_stress,36255.67535377291,0.0744,0.0322,,0.0422,0.3,0.0422,0.0744,,,,0.1931,0.2414,,
2025-02-28,2025-03-03,risk_on_normal,low_stress,35876.1976247292,0.056,0.0,,0.056,0.296,0.056,0.056,,,,0.192,,,0.288
2025-03-07,2025-03-10,mixed,low_stress,34801.76472658601,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2025-03-14,2025-03-17,defensive,low_stress,35109.02431993331,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2025-03-21,2025-03-24,defensive,low_stress,35248.499837186755,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2025-03-28,2025-03-31,defensive,low_stress,35505.895757966,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2025-04-04,2025-04-07,crash_risk,low_stress,35065.8073639474,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2025-04-11,2025-04-14,crash_risk,low_stress,35945.17928247132,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2025-04-17,2025-04-21,crash_risk,low_stress,36314.63373723349,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2025-04-25,2025-04-28,crash_risk,low_stress,36299.94409431251,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2025-05-02,2025-05-05,crash_risk,low_stress,35924.059622035005,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2025-05-09,2025-05-12,crash_risk,low_stress,35903.95893616573,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2025-05-16,2025-05-19,risk_on_normal,low_stress,35840.408724956615,0.1606,0.1301,,0.0305,0.2927,0.0305,0.1606,0.1951,,,,,,
2025-05-23,2025-05-27,risk_on_normal,low_stress,35627.26218341807,0.1606,0.1301,,0.0305,0.2927,0.0305,0.1606,0.1951,,,,,,
2025-05-30,2025-06-02,risk_on_normal,low_stress,35652.49086376684,0.056,0.0,,0.056,0.296,0.056,0.056,0.192,,0.288,,,,
2025-06-06,2025-06-09,risk_on_strong,low_stress,35959.54761128034,0.056,0.0,,0.056,0.296,0.056,0.056,0.192,,0.288,,,,
2025-06-13,2025-06-16,risk_on_strong,low_stress,35977.26212798795,0.056,0.0,,0.056,0.296,0.056,0.056,0.192,,0.288,,,,
2025-06-20,2025-06-23,risk_on_strong,low_stress,35730.86180056246,0.056,0.0,,0.056,0.296,0.056,0.056,0.192,,0.288,,,,
2025-06-27,2025-06-30,risk_on_strong,low_stress,36357.73559015329,0.056,0.0,,0.056,0.296,0.056,0.056,0.192,,0.288,,,,
2025-07-03,2025-07-07,risk_on_strong,low_stress,36514.25489192234,0.0588,0.0,,0.0588,0.0588,0.0588,0.0588,0.1882,,0.2824,,0.2353,,
2025-07-11,2025-07-14,risk_on_strong,low_stress,36623.745478926794,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,0.186,0.186,0.2791,,,,
2025-07-18,2025-07-21,risk_on_strong,low_stress,37282.14560391648,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,0.186,0.186,0.2791,,,,
2025-07-25,2025-07-28,risk_on_strong,low_stress,37492.188895599444,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,0.186,0.186,0.2791,,,,
2025-08-01,2025-08-04,risk_on_strong,low_stress,37187.0372554874,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,0.186,0.186,0.2791,,,,
2025-08-08,2025-08-11,risk_on_strong,low_stress,37317.99323688888,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,0.186,0.186,0.2791,,,,
2025-08-15,2025-08-18,risk_on_strong,low_stress,37337.63021449677,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,0.186,0.186,0.2791,,,,
2025-08-22,2025-08-25,risk_on_strong,low_stress,36940.86239005455,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,,0.186,,0.186,,0.2791,
2025-08-29,2025-09-02,risk_on_strong,low_stress,37108.27363342741,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,,0.186,,0.186,,0.2791,
2025-09-05,2025-09-08,risk_on_strong,low_stress,37524.269111306545,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,,0.186,,0.186,,0.2791,
2025-09-12,2025-09-15,risk_on_strong,low_stress,37929.55288486272,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,,0.186,,0.186,,0.2791,
2025-09-19,2025-09-22,risk_on_strong,low_stress,38407.07593524853,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,,0.186,,0.186,,0.2791,
2025-09-26,2025-09-29,risk_on_strong,low_stress,38024.89254240266,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,,0.186,,0.186,,0.2791,
2025-10-03,2025-10-06,risk_on_strong,low_stress,38597.66577373473,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,,0.186,,0.186,,0.2791,
2025-10-10,2025-10-13,risk_on_strong,low_stress,37663.386785627314,0.0476,0.0,,0.0476,0.0476,0.0476,0.0476,,,0.2857,0.1905,,0.2857,
2025-10-17,2025-10-20,risk_on_strong,low_stress,37767.26013530963,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,,0.186,0.2791,0.186,,,
2025-10-24,2025-10-27,risk_on_strong,low_stress,37961.92992989627,0.0476,0.0,,0.0476,0.0476,0.0476,0.0476,,,0.2857,0.1905,,0.2857,
2025-10-31,2025-11-03,risk_on_strong,low_stress,37802.88630823474,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,,0.186,0.2791,0.186,,,
2025-11-07,2025-11-10,risk_on_strong,low_stress,36536.23356354596,0.0569,0.0325,,0.0244,0.0244,0.0244,0.0569,,,0.2927,0.1951,,0.2927,
2025-11-14,2025-11-17,risk_on_strong,low_stress,35997.90182929048,0.0794,0.0317,,0.0476,0.0476,0.0476,0.0794,,0.1905,0.2857,0.1905,,,
2025-11-21,2025-11-24,risk_on_strong,low_stress,35399.55523364448,0.0683,0.0321,,0.0361,0.0361,0.0361,0.0683,,,0.2892,0.1928,0.241,,
2025-11-28,2025-12-01,risk_on_strong,low_stress,36053.80715175907,0.0683,0.0321,,0.0361,0.0361,0.0361,0.0683,,,0.2892,0.1928,0.241,,
2025-12-05,2025-12-08,risk_on_strong,low_stress,36326.48472989951,0.0683,0.0321,,0.0361,0.0361,0.0361,0.0683,,,0.2892,0.1928,0.241,,
2025-12-12,2025-12-15,risk_on_strong,low_stress,35937.937740900605,0.0569,0.0325,,0.0244,0.0244,0.0244,0.0569,,,0.2927,0.1951,,0.2927,
2025-12-19,2025-12-22,risk_on_strong,low_stress,36121.57615445803,0.0569,0.0325,,0.0244,0.0244,0.0244,0.0569,,,0.2927,0.1951,,0.2927,
2025-12-26,2025-12-29,risk_on_strong,low_stress,36233.38897465278,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,,0.186,0.2791,0.186,,,
2026-01-02,2026-01-05,risk_on_strong,low_stress,35978.38146496726,0.056,0.0,,0.296,0.056,0.056,0.056,,,,0.192,,,0.288
2026-01-09,2026-01-12,risk_on_strong,low_stress,35831.08397339698,0.0268,0.0,,0.3,0.0268,0.0268,0.0268,,,,,,0.2965,0.2965
2026-01-16,2026-01-20,risk_on_strong,low_stress,35776.76363151975,0.0268,0.0,,0.3,0.0268,0.0268,0.0268,,,,,,0.2965,0.2965
2026-01-23,2026-01-26,risk_on_strong,low_stress,36072.01518049518,0.058,0.0,,0.288,0.058,0.058,0.058,,0.192,,,,0.288,
2026-01-30,2026-02-02,risk_on_normal,low_stress,35942.52618312503,0.0268,0.0,,0.3,0.0268,0.0268,0.0268,,,,,,0.2965,0.2965
